,Unnamed: 0,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,volatility_bbw,volatility_kcw,volatility_dcw,volatility_ui,momentum_rsi
38,2013-04-23,156.95,157.93,156.17,157.78,130.531559426793,165858583.0,0.0,1.0,156.45,156.32683333333335,156.63,1.6022954478232314,56.26274021109616
39,2013-04-24,157.83,158.3,157.54,157.88,130.61428953164,96580174.0,0.0,1.0,156.5345,156.42483333333334,156.63,1.609022604453304,56.55871499384699
40,2013-04-25,158.34,159.27,158.1,158.52,131.143762202657,130849307.0,0.0,1.0,156.651,156.56583333333333,156.63,1.5879454223271765,58.49456952792926
41,2013-04-26,158.33,158.6,157.73,158.24,130.912117909087,95891293.0,0.0,1.0,156.7295,156.65416666666667,156.63,1.592545556513383,57.291683768349856
42,2013-04-29,158.67,159.65,158.42,159.3,131.78905702046,88476104.0,0.0,1.0,156.892,156.79983333333334,156.63,1.5925008727876198,60.59529849592789
43,2013-04-30,159.27,159.72,158.61,159.68,132.103431418877,115868414.0,0.0,1.0,157.03500000000005,156.92666666666668,156.635,1.5925008727876198,61.737934154870445
44,2013-05-01,159.33,159.41,158.1,158.28,130.945209951026,138772621.0,0.0,1.0,157.1875,157.07183333333336,156.635,1.6096477682504693,55.36783232723326
45,2013-05-02,158.68,159.89,158.53,159.75,132.161342492269,96336318.0,0.0,1.0,157.382,157.256,156.72,1.6083155096605526,60.0311011072298
46,2013-05-03,161.14,161.88,159.78,161.37,133.501570190782,143979238.0,0.0,1.0,157.6925,157.5685,157.715,1.4559440353447697,64.44050982929956
47,2013-05-06,161.49,162.01,161.42,161.78,133.840763620653,66750706.0,0.0,1.0,157.971,157.86899999999997,157.78,1.424944589186087,65.47851883045223
48,2013-05-07,162.13,162.65,161.67,162.6,134.519150480394,89948203.0,0.0,1.0,158.2635,158.15016666666665,158.10000000000002,1.249505558980745,67.52057907521342
49,2013-05-08,162.42,163.39,162.33,163.34,135.131353256258,97023107.0,0.0,1.0,158.497,158.39,158.47,0.9178448516054571,69.2862682979874
50,2013-05-09,163.27,163.7,162.47,162.88,134.750794773964,106566417.0,0.0,1.0,158.6815,158.58350000000002,158.625,0.6783384652832049,66.85328279134148
51,2013-05-10,162.99,163.55,162.51,163.41,135.189264329651,103075824.0,0.0,1.0,158.912,158.81199999999998,158.625,0.4506344022232959,68.23721142701835
52,2013-05-13,163.2,163.81,162.82,163.54,135.296813465951,81688029.0,0.0,1.0,159.333,159.17566666666667,158.68,0.3834499718963997,68.58369325918326
53,2013-05-14,163.67,165.35,163.67,165.23,136.694952237857,118798711.0,0.0,1.0,159.724,159.56633333333335,159.45,0.3141068482837903,72.74588400379719
54,2013-05-15,164.96,166.45,164.91,166.12,137.431250170991,120608462.0,0.0,1.0,160.2745,160.09583333333333,160.0,0.2932749805560339,74.65056855408871
55,2013-05-16,165.78,166.36,165.09,165.34,136.785955353188,109779806.0,0.0,1.0,160.8345,160.65733333333333,160.285,0.2762601111790022,70.03130783406783
56,2013-05-17,165.95,167.04,165.73,166.94,138.109637030732,129718215.0,0.0,1.0,161.4075,161.23333333333332,160.89499999999998,0.2762601111790022,73.63521542123686
57,2013-05-20,166.78,167.58,166.61,166.93,138.101364020247,85006385.0,0.0,1.0,161.94549999999998,161.79433333333333,161.875,0.2762647499114272,73.57566227150056
58,2013-05-21,167.08,167.8,166.5,167.17,138.299916271879,95701008.0,0.0,1.0,162.41500000000002,162.2875,162.67000000000002,0.146339687163932,74.11670877924665
59,2013-05-22,167.34,169.07,165.17,165.93,137.274062971782,243639217.0,0.0,1.0,162.8175,162.72833333333332,163.39999999999998,0.2464058765188597,66.53643108420687
60,2013-05-23,164.16,165.91,163.94,165.45,136.876958468519,210803037.0,0.0,1.0,163.16400000000002,163.05183333333335,163.39999999999998,0.3692310796235867,63.815609001817634
61,2013-05-24,164.47,165.38,163.98,165.31,136.761136321734,151527477.0,0.0,1.0,163.51749999999998,163.38683333333333,163.58499999999998,0.4740863128519198,63.00633361583865
62,2013-05-28,167.04,167.78,165.81,166.3,137.580164359715,143410276.0,0.0,1.0,163.8675,163.76216666666667,163.58499999999998,0.4940687683981677,66.26432998322349
63,2013-05-29,165.42,165.8,164.34,165.22,136.686679227372,160214092.0,0.0,1.0,164.1445,164.05133333333333,163.58499999999998,0.5842042462790682,60.05109997335983
64,2013-05-30,165.35,166.59,165.22,165.83,137.191332866936,106551037.0,0.0,1.0,164.522,164.4155,163.8,0.6176767072494996,62.20658269517895
65,2013-05-31,165.37,166.31,163.13,163.45,135.222356371589,176380148.0,0.0,1.0,164.707,164.66083333333333,164.425,0.8574552362500945,50.71007836335863
66,2013-06-03,163.83,164.46,162.66,164.35,135.966927315208,167962719.0,0.0,1.0,164.85600000000002,164.8015,165.245,0.9687570486019816,54.160111390199496
67,2013-06-04,164.44,165.1,162.73,163.56,135.313359486921,157537197.0,0.0,1.0,164.945,164.9045,165.37,1.12764640869002,50.79895174527639
68,2013-06-05,163.09,163.42,161.13,161.27,133.418840085936,211235847.0,0.0,1.0,164.8785,164.88616666666667,165.1,1.4701423780074132,42.55471662578712
69,2013-06-06,161.2,162.74,160.25,162.73,134.626699616695,200064681.0,0.0,1.0,164.848,164.8305,164.66,1.6277112944661083,48.31402566383569
70,2013-06-07,163.85,164.95,163.14,164.8,136.339212787017,185761019.0,0.0,1.0,164.944,164.8945,164.66,1.6712301399866292,55.17572183978687
71,2013-06-10,165.31,165.4,164.37,164.8,136.339212787017,102542965.0,0.0,1.0,165.0135,164.9795,164.66,1.7136434111132728,55.17572183978687
72,2013-06-11,163.3,164.54,162.74,163.1,134.932801004627,159379607.0,0.0,1.0,164.9915,164.983,164.66,1.78914796581859,48.98210715782822
73,2013-06-12,164.22,164.39,161.6,161.75,133.815944589199,176962186.0,0.0,1.0,164.8175,164.87449999999998,164.66,1.922615402025944,44.69175357057138
74,2013-06-13,161.66,164.5,161.3,164.21,135.851105168423,163201480.0,0.0,1.0,164.722,164.75,164.66,1.9322662022594703,52.80409087454164
75,2013-06-14,164.03,164.67,162.91,163.18,134.998985088504,141018099.0,0.0,1.0,164.61399999999998,164.64950000000002,164.66,1.973992046702314,49.52844033003812
76,2013-06-17,164.29,165.22,163.22,164.44,136.04138440957,136114269.0,0.0,1.0,164.48899999999998,164.53566666666666,164.66,1.9817879932974816,53.34154195522928
77,2013-06-18,164.53,165.99,164.52,165.74,137.116875772574,114592356.0,0.0,1.0,164.42950000000002,164.4545,164.66,1.9571671849051675,56.954914343080354
78,2013-06-19,165.6,165.89,163.38,163.45,135.222356371589,205916944.0,0.0,1.0,164.24349999999998,164.30866666666665,164.66,1.9801436413179967,49.65933108665092
79,2013-06-20,161.86,163.47,158.98,159.4,131.871787125307,320785551.0,0.0,1.0,163.917,164.00333333333333,163.38,2.147662737236088,39.92010019756788
80,2013-06-21,159.64,159.76,157.47,159.07,132.292982635101,271424782.0,0.8391,1.0,163.598,163.68666666666667,162.625,2.359242029187885,39.24471952814632
81,2013-06-24,157.41,158.43,155.73,157.06,130.621335592311,221849792.0,0.0,1.0,163.1855,163.29583333333332,161.755,2.681795552366446,35.32458579814838
82,2013-06-25,158.48,160.1,157.42,158.57,131.877150037392,161987972.0,0.0,1.0,162.799,162.89916666666664,161.16,2.763885283437125,40.16044431750747
83,2013-06-26,159.87,160.5,159.25,160.14,133.182864394198,134713304.0,0.0,1.0,162.54500000000002,162.64133333333334,161.16,2.81968636890524,44.78331834865804
84,2013-06-27,161.1,161.82,160.95,161.08,133.964629677891,129359801.0,0.0,1.0,162.3075,162.4115,161.01999999999998,2.893393826124339,47.40328178809242
85,2013-06-28,160.63,161.4,159.86,160.42,133.415730648915,160158020.0,0.0,1.0,162.156,162.22466666666668,160.86,2.994010450532196,45.76146164174443
86,2013-07-01,161.26,162.48,161.08,161.36,134.197495932608,131657906.0,0.0,1.0,162.0065,162.1155,160.86,3.032897418567148,48.49745155380722
87,2013-07-02,161.12,162.3,160.5,161.21,134.072746153295,144734577.0,0.0,1.0,161.88899999999998,161.9925,160.86,3.032715623398348,48.08065418262476
88,2013-07-03,160.48,161.77,160.22,161.28,134.130962716974,75216341.0,0.0,1.0,161.8895,161.95,160.86,3.0986738394799223,48.30393683827621
89,2013-07-05,162.47,163.08,161.3,163.02,135.578060157001,122350267.0,0.0,1.0,161.904,161.978,160.86,3.0891324451635875,53.64092710746127
90,2013-07-08,163.86,164.39,163.08,163.95,136.35150878874,106842928.0,0.0,1.0,161.8615,161.9535,160.86,3.094490124137306,56.24122146780456
91,2013-07-09,164.98,165.33,164.27,165.13,137.332873719333,119211370.0,0.0,1.0,161.878,161.95616666666666,160.86,3.0944561292136217,59.35627169434967
92,2013-07-10,164.97,165.75,164.63,165.19,137.382773631058,120332699.0,0.0,1.0,161.98250000000002,162.04266666666666,160.86,3.072344111208748,59.51409011515827
93,2013-07-11,167.11,167.61,165.18,167.44,139.254020320748,135466463.0,0.0,1.0,162.267,162.25083333333333,161.67000000000002,2.897258527906104,65.00217871506948
94,2013-07-12,167.39,167.93,167.13,167.51,139.312236884427,102638074.0,0.0,1.0,162.432,162.46016666666668,161.82999999999998,2.6902190470493585,65.16040930938266
95,2013-07-15,167.97,168.39,167.68,168.15,139.844502609494,69387788.0,0.0,1.0,162.6805,162.6845,162.06,2.2974285374926904,66.64523002327456
96,2013-07-16,168.26,168.36,167.07,167.52,139.320553536381,88590595.0,0.0,1.0,162.8345,162.85233333333332,162.06,1.9878224143481875,63.7643563650961
97,2013-07-17,168.16,168.48,167.73,167.95,139.678169570411,91766311.0,0.0,1.0,162.945,162.98416666666668,162.105,1.7711594911012487,64.88024090082176
98,2013-07-18,168.31,169.27,168.2,168.87,140.443301550195,103461245.0,0.0,1.0,163.216,163.21116666666666,162.5,1.603852613610869,67.20708535778545
99,2013-07-19,168.52,169.23,168.31,169.17,140.69280110882,103709128.0,0.0,1.0,163.7045,163.6255,162.5,1.355140708073394,67.95271837766984
100,2013-07-22,169.41,169.74,169.01,169.5,140.967250623308,79307249.0,0.0,1.0,164.226,164.158,162.735,1.1565299226053465,68.79328197706448
101,2013-07-23,169.8,169.83,169.05,169.14,140.667851152958,80765520.0,0.0,1.0,164.82999999999998,164.77133333333333,163.625,0.8984353943281569,66.7368317087282
102,2013-07-24,169.79,169.86,168.18,168.52,140.152218731799,112811714.0,0.0,1.0,165.3275,165.27916666666667,164.555,0.5602048665069165,63.23111442025899
103,2013-07-25,168.22,169.08,167.94,168.93,140.49320146192,111066858.0,0.0,1.0,165.767,165.7135,164.86,0.359901687823412,64.55703703210827
104,2013-07-26,168.22,169.16,167.52,169.11,140.642901197095,107750433.0,0.0,1.0,166.1685,166.07916666666665,164.86,0.2235971246905479,65.15119097307068
105,2013-07-29,168.68,169.06,168.11,168.59,140.210435295478,79712464.0,0.0,1.0,166.577,166.4805,165.04000000000002,0.2656759874599055,61.92174750051
106,2013-07-30,169.1,169.28,168.19,168.59,140.210435295478,85124833.0,0.0,1.0,166.93850000000003,166.83283333333333,165.04000000000002,0.3019466616071641,61.92174750051
107,2013-07-31,168.94,169.85,168.49,168.71,140.310235118928,142329200.0,0.0,1.0,167.3135,167.21683333333334,165.04000000000002,0.3266313449537582,62.42029434454358
108,2013-08-01,169.99,170.81,169.9,170.66,141.931982249993,110213653.0,0.0,1.0,167.7825,167.68516666666667,166.055,0.3266313449537582,69.42557197624699
109,2013-08-02,170.28,170.97,170.05,170.95,142.173165156664,91009697.0,0.0,1.0,168.179,168.09466666666668,167.025,0.3266313449537582,70.311915795792
110,2013-08-05,170.57,170.96,170.35,170.7,141.965248857809,53868607.0,0.0,1.0,168.5165,168.43783333333334,167.62,0.313351112995055,68.46916914073843
111,2013-08-06,170.37,170.74,169.35,169.73,141.158533618254,87403388.0,0.0,1.0,168.7465,168.68933333333334,167.8,0.365455384834959,61.71118742834369
112,2013-08-07,169.19,169.43,168.55,169.18,140.701117760775,84663314.0,0.0,1.0,168.946,168.8825,168.075,0.4584009747699825,58.20330339834791
113,2013-08-08,169.98,170.18,168.93,169.8,141.216750181934,101940958.0,0.0,1.0,169.064,169.02716666666666,169.01999999999998,0.492397985825134,60.9013925585949
114,2013-08-09,169.58,170.1,168.72,169.31,140.809234236179,91824151.0,0.0,1.0,169.15400000000002,169.11983333333336,169.01999999999998,0.5551527066487888,57.729619489378
115,2013-08-12,168.46,169.31,168.38,169.11,140.642901197095,68477641.0,0.0,1.0,169.202,169.16283333333337,169.01999999999998,0.6226738349977488,56.437620488234415
116,2013-08-13,169.41,169.9,168.41,169.61,141.058733794804,80689816.0,0.0,1.0,169.3065,169.24566666666666,169.245,0.6385398860331661,58.91327318995885
117,2013-08-14,169.53,169.8,168.7,168.74,140.335185074791,79609123.0,0.0,1.0,169.346,169.297,169.245,0.7204387128064362,53.243347001735486
118,2013-08-15,167.41,167.43,166.09,166.38,138.372455213605,152647543.0,0.0,1.0,169.2215,169.18966666666668,168.53,1.012776221892084,41.558951087722924
119,2013-08-16,166.06,166.63,165.5,165.83,137.915039356125,130636116.0,0.0,1.0,169.05450000000002,169.04383333333334,168.235,1.282909030043664,39.389467375363054
120,2013-08-19,165.64,166.21,164.76,164.77,137.033474248982,96330805.0,0.0,1.0,168.818,168.83533333333335,167.865,1.599612373792405,35.53890856085427
121,2013-08-20,165.04,166.2,164.86,165.58,137.707123057271,89235551.0,0.0,1.0,168.64,168.64566666666667,167.865,1.8022403173688024,40.33847328378903
122,2013-08-21,165.12,166.03,164.19,164.56,136.858824557945,159343176.0,0.0,1.0,168.442,168.44933333333333,167.57999999999998,2.0606022150222154,36.63894003144184
123,2013-08-22,164.9,166.3,164.89,166.06,138.106322351071,101381277.0,0.0,1.0,168.29850000000002,168.30433333333332,167.57999999999998,2.18491346516423,44.67470114008577
124,2013-08-23,166.55,166.83,165.77,166.62,138.572054860505,90872824.0,0.0,1.0,168.174,168.19483333333335,167.57999999999998,2.2411702519614902,47.35887825865287
125,2013-08-26,166.79,167.3,165.89,166.0,138.056422439346,89492894.0,0.0,1.0,168.0445,168.08533333333332,167.57999999999998,2.311752974232005,44.76914774411632
126,2013-08-27,164.36,166.0,163.21,163.33,135.835876367581,158359408.0,0.0,1.0,167.7815,167.86,167.09,2.5109143816056028,35.71233033369721
127,2013-08-28,163.26,164.49,163.05,163.91,136.318242180923,107750295.0,0.0,1.0,167.5415,167.6,167.01,2.660653899636382,38.61731651971908
128,2013-08-29,163.55,165.04,163.4,164.17,136.534475131732,119032950.0,0.0,1.0,167.217,167.28733333333335,167.01,2.7835474747360567,39.92776578125648
129,2013-08-30,164.51,164.53,163.17,163.65,136.102009230114,134740736.0,0.0,1.0,166.852,166.94366666666667,167.005,2.923588897604686,38.17251261120346
130,2013-09-03,165.23,165.58,163.7,164.39,136.717441474723,142331733.0,0.0,1.0,166.53650000000002,166.63799999999998,166.895,2.996360958752805,42.07501978756577
131,2013-09-04,164.43,166.03,164.13,165.75,137.848506140492,97219175.0,0.0,1.0,166.33750000000003,166.40616666666665,166.615,2.97964371870718,48.50775679968142
132,2013-09-05,165.85,166.4,165.73,165.96,138.023155831529,63023864.0,0.0,1.0,166.1765,166.255,166.615,2.8946535012232912,49.44141915199886
133,2013-09-06,166.51,166.98,164.48,166.04,138.089689047163,159700226.0,0.0,1.0,165.98850000000002,166.06483333333333,166.575,2.783333624302586,49.81473773543067
134,2013-09-09,166.45,167.73,166.45,167.63,139.412036707877,87408601.0,0.0,1.0,165.90449999999998,165.9595,166.47500000000002,2.6102593436301027,56.66374916848076
135,2013-09-10,168.64,168.9,168.26,168.87,140.443301550195,105300853.0,0.0,1.0,165.8925,165.94666666666666,166.47500000000002,2.471563710851459,61.12016170501357
136,2013-09-11,168.64,169.4,168.35,169.4,140.884084103766,94296092.0,0.0,1.0,165.882,165.93383333333333,166.425,2.260667124941878,62.87732522884608
137,2013-09-12,169.34,169.56,168.72,168.95,140.509834765828,83134871.0,0.0,1.0,165.89249999999998,165.93366666666668,166.305,2.141936261464311,60.38205852413942
138,2013-09-13,169.13,169.46,168.74,169.33,140.825867540087,72700859.0,0.0,1.0,166.04000000000002,166.0608333333333,166.305,2.082663691608692,61.76204042016237
139,2013-09-16,171.16,171.24,170.04,170.31,141.640899431597,126115232.0,0.0,1.0,166.264,166.28799999999998,167.145,1.9949313557248207,65.13490920279246
140,2013-09-17,170.46,171.11,170.46,171.07,142.272964980114,82269719.0,0.0,1.0,166.579,166.56966666666668,167.145,1.7154265011377043,67.52711126516262
141,2013-09-18,171.01,173.52,170.58,173.05,143.919662067041,203079713.0,0.0,1.0,166.9525,166.9115,168.28500000000005,1.461497730458219,72.769193659353
142,2013-09-19,173.52,173.6,172.59,172.76,143.67847916037,146510429.0,0.0,1.0,167.3625,167.31433333333334,168.325,1.184561296807668,70.96231826265578
143,2013-09-20,172.33,172.33,170.58,170.72,142.678776012218,132555427.0,0.8379,1.0,167.5955,167.58733333333333,168.325,0.8066542034563535,59.72737414736393
144,2013-09-23,170.49,170.65,169.39,169.93,142.018535659303,104534720.0,0.0,1.0,167.76100000000002,167.7665,168.325,0.6388922612859647,56.02798728301288
145,2013-09-24,169.9,170.53,169.21,169.53,141.684236746435,101097962.0,0.0,1.0,167.9375,167.9345,168.325,0.8271927150636119,54.197555245786674
146,2013-09-25,169.64,169.98,168.89,169.04,141.274720578171,117195118.0,0.0,1.0,168.223,168.19066666666666,168.325,1.027903890925267,51.958197716432245
147,2013-09-26,169.32,170.17,169.05,169.69,141.817956311582,77036992.0,0.0,1.0,168.512,168.48166666666663,168.385,1.1476991197155333,54.63587502804393
148,2013-09-27,168.84,169.14,168.47,168.91,141.166073431489,98644882.0,0.0,1.0,168.74899999999997,168.7135,168.385,1.313784888356168,50.9649423977168
149,2013-09-30,167.48,168.54,167.15,168.01,140.413900877535,143620138.0,0.0,1.0,168.967,168.91933333333333,168.64999999999998,1.5270609731136324,47.03778786811004
150,2013-10-01,168.14,169.5,167.97,169.34,141.525444762822,126997489.0,0.0,1.0,169.2145,169.13833333333335,168.865,1.6310179396986753,52.823134086795456
151,2013-10-02,168.35,169.34,167.83,169.18,141.391725197675,112859880.0,0.0,1.0,169.386,169.31233333333333,169.04,1.7356299526906944,52.08601543946968
152,2013-10-03,168.79,168.94,166.84,167.62,140.087959437488,176563533.0,0.0,1.0,169.469,169.40083333333334,169.04,1.927581284300573,45.4295862893034
153,2013-10-04,167.75,169.06,167.53,168.89,141.149358485845,96853649.0,0.0,1.0,169.6115,169.53383333333335,170.02499999999998,2.031833295113883,50.927776054201146
154,2013-10-07,167.42,168.45,167.25,167.43,139.929167453876,96070316.0,0.0,1.0,169.60150000000002,169.55583333333334,170.22,2.209457967677266,45.27970807486018
155,2013-10-08,167.4,167.62,165.36,165.48,138.299460253643,178558678.0,0.0,1.0,169.432,169.42966666666666,169.48000000000002,2.479935772359529,39.05043315675795
156,2013-10-09,165.8,166.2,164.53,165.6,138.399749927503,168271554.0,0.0,1.0,169.24200000000002,169.24933333333334,169.065,2.605864733434137,39.601106659043886
157,2013-10-10,167.29,169.26,167.23,169.17,141.383367724853,194021164.0,0.0,1.0,169.253,169.22316666666666,169.065,2.5836654772461665,53.159705856617705
158,2013-10-11,168.91,170.32,168.77,170.26,142.29433226242,104967037.0,0.0,1.0,169.2995,169.25349999999997,169.065,2.5383341534002564,56.37944020994957
159,2013-10-14,169.21,171.08,169.08,170.94,142.862640414296,111901876.0,0.0,1.0,169.331,169.24533333333335,169.065,2.4794357747677997,58.30497667266532
160,2013-10-15,170.51,171.15,169.47,169.7,141.826313784404,153958055.0,0.0,1.0,169.2625,169.20666666666665,169.065,2.408659768412756,53.65384318662469
161,2013-10-16,170.72,172.16,170.64,172.07,143.807034843149,161058684.0,0.0,1.0,169.2135,169.16866666666667,169.065,2.352096912893704,60.19044260792732
162,2013-10-17,171.37,173.32,171.34,173.22,144.768144217645,129004482.0,0.0,1.0,169.2365,169.1508333333333,168.925,2.263524336994606,62.923044635584496
163,2013-10-18,173.86,174.51,173.51,174.39,145.745968537785,138269996.0,0.0,1.0,169.42000000000002,169.29716666666667,169.51999999999998,2.125478285335596,65.51646836195356
164,2013-10-21,174.45,174.75,174.01,174.4,145.754326010607,104054017.0,0.0,1.0,169.6435,169.517,169.64,2.046791058564842,65.53865545757569
165,2013-10-22,174.91,175.93,174.43,175.41,146.5984307656,126536379.0,0.0,1.0,169.9375,169.792,170.23000000000002,1.9575804873053269,67.79263499789393
166,2013-10-23,174.81,174.89,173.96,174.57,145.896403048576,105370556.0,0.0,1.0,170.214,170.0505,170.23000000000002,1.773477212208773,64.0410173525358
167,2013-10-24,174.92,175.37,174.51,175.15,146.381136472235,70144619.0,0.0,1.0,170.487,170.31916666666666,170.23000000000002,1.6534853507328855,65.4622446957899
168,2013-10-25,175.51,176.0,175.17,175.95,147.049734297972,93571048.0,0.0,1.0,170.839,170.6625,170.265,1.4073577488645312,67.37747251230051
169,2013-10-28,175.89,176.47,175.7,176.23,147.28374353698,84672528.0,0.0,1.0,171.25,171.07416666666666,170.5,0.843966177754265,68.04537458490385
170,2013-10-29,176.63,177.24,176.38,177.17,148.069345982221,87248072.0,0.0,1.0,171.6415,171.47383333333332,170.885,0.2642411092008108,70.24764685908697
171,2013-10-30,177.38,177.51,175.66,176.29,147.33388837391,139662588.0,0.0,1.0,171.997,171.85899999999998,171.01999999999998,0.2704770649095334,65.68376080327852
172,2013-10-31,176.15,176.89,175.53,175.79,146.916014732825,133367094.0,0.0,1.0,172.40550000000002,172.27249999999998,171.01999999999998,0.3413120813259017,63.17243730245631
173,2013-11-01,176.02,176.61,175.22,176.21,147.267028591336,142775416.0,0.0,1.0,172.7715,172.64849999999998,171.01999999999998,0.3707636137916312,64.40359794255602
174,2013-11-04,176.69,176.9,175.98,176.83,147.785191906282,85486867.0,0.0,1.0,173.2415,173.0915,171.01999999999998,0.3201719329488977,66.19992924187582
175,2013-11-05,176.14,176.75,175.57,176.27,147.317173428267,85601525.0,0.0,1.0,173.781,173.59366666666665,171.01999999999998,0.3477675126107407,63.102455633486336
176,2013-11-06,177.03,177.5,176.54,177.17,148.069345982221,87129195.0,0.0,1.0,174.3595,174.175,172.37,0.3477675126107407,65.86664759606046
177,2013-11-07,177.5,177.64,174.76,174.93,146.197272070158,156202030.0,0.0,1.0,174.64749999999998,174.53616666666667,173.20499999999998,0.4848934003852942,54.85236350804848
